language_id,questions,option1,option2,option3,option4,answer
1,What is the process of making Yarn from Fibre called?,Ginning,Knitting,Weaving,Spinning,option4
1,Which of the following fibres uses the ginning process ?,Jute,Silk,Cotton,Wool,option3
1,Whose fibres are extracted from bark or stem of plants?,Jute,Cotton,Nylon,Silk,option1
1,Which of the following is not an example of synthetic fiber?,Nylon,Rayon,Wool,Polyester,option3
1,What is the process of making yarns from fibers?,Grinning,Weaving,Spinning,Knitting,option3
1,"Which of the following fibers is used for making parachutes, ropes and sleeping bags?",Rayon,Nylon,Polyesters,Silk,option2
1,Which of the following processes is used to make mats and baskets?,Weaving,Knitting,Ginning,Spinning ,option1
1,By which process Salt can be separated from a salt solution?,  Evaporation,Filtering,Sieving,Handpicking,option1
1,Which of these is an irreversible change,Boiling of water,Folding a paper,Baking a cake,Rolling a roti,option3
1,How does the wool protect our ear against cold?,Transfers heat away from ears.,Transfers heat to ears.,Provides heat.,Prevents heat loss.,option4
1,Why do mittens keep your hands warm in winter?,They are conductors of heat.,They are fuzzy.,They are conductors of electricity.,They are insulators.,option4
1,Which spoon is it safer to stir the hot soup with?,A wooden spoon,A plastic spoon,A steel spoon,A copper spoon,option1
1,What physical property does a copper penny and an iron nail have in common?,They are both heavy,They are soluble in water.,They will float in water.,They will sink in water.,option4
1,Why Cotton clothes are better while cooking or during the summer season?,Cotton is a good conductor of heat,Cotton helps to provide cooling effect to the body,Cotton is germ free fiber and eco friendly too,Cotton helps to absorb and evaporate the sweat from body,option4
1,A reversible change can be identified by which of the following factors?,Formation of new substances,Permanent change,Only change in physical properties,Only change in chemical properties,option3
1,Which of the following can be reversed,Wet clothes to dry clothes,Bud to flower,Cow dung to biogas,Raw egg to boiled egg,option1
1,Which one of the following step is irreversible in burning of a candle,Wax vapours burns into flame,Melting of solid wax,Liquid wax changes into vapours,All of these,option1
1,Why do candlesticks get smaller after lighting?, Wax freezes ,Wax melts,Wax evaporates,Wax contracts,option2
1,What's the best type of material to make a greenhouse?, Translucent ,Transparent,Opaque ,None of the above,option2
1,Which of the following is correct about the Ginning process?,The Fibre is separated from the stem,The Fibre is separated from the cocoons,The Fibre is separated from the seeds,None of the above,option3
1,Which of these is an irreversible change?,Melting of ice,Melting of wax,Boiling of water,Burning of paper,option4
1,Which is the best conductor option to complete circuit?,Wood stick,Glass bead,Plastic rod,Coin,option4
1,How to fix a gap in an electric circuit?,By using a rubber handle,By using a piece of nylon rope,Attach a metal paperclip to the wires in between the gap,Use cotton thread to attach wires,option3
1,What happens to the liquid inside the thermometer when the thermometer is placed in contact with a person having fever?,The liquid condenses.,The liquid  freezes ,The liquid melts,The liquid expands,option4
1,The process of settling down of the particles of an insoluble solid in a liquid is called.,decantation,sedimentation,winnowing,Sieving,option2
1,Which one of the following methods uses the difference in weight of substances to separate them?,Winnowing,Handpicking,Sieving,None of these,option1
1,A pinhole camera uses the principle of:, Reflection of light,  Bending of light, Absorption of light ,  Rectilinear propagation of light  ,option4
1,Which part of the mirror reflects the light?,Shiny surface, Dull (Non shiny) surface,  Frame of the mirror,None of the above,option1
1,Filament of a bulb is made up of,  Aluminium,   Chromium,    Platinum,     Tungsten,option4
1,When Electricity Passes Through A Bulb It Gives Off,Sound and Light,Light Only,Light and electricity,  Light and Heat,option4
1,A battery is,a single cell,a combination of cells in which cells are joined (+) to (-),a combination of cells in which cells are joined (+) to (+),None of these,option2
1,How many terminals are there in a dry cell?,One,Two,Three,Four,option2
1,The bulb with broken filament is called a,fused bulb,lighted bulb,Both(a) and (b),None of these,option1
1,A freely suspended bar magnet rest in ,North-South directions always,East-west directions always,Upside down always,No fixed direction,option1
1,What is the full form of the SI unit? ,Systematic Instrument,International System of Unit,Indian Standard Unit,None of the above,option2
1,What is the SI unit of length measurement?,Centimeter,Kilometer,Inch,Meter,option4
1,Identify the type of motion shown by the pendulum,Oscillatory motion,Rectilinear motion,Periodic motion,Rotational motion,option1
1,Identify the type of motion shown by fidget spinner,Circular Motion, Rectilinear Motion, Rotatory Motion, None of these,option1
1,Select an example for vibratory motion,Spinning top, Membrane of a drum being played,Movement of Earth on its axis,Motion of a car on the road,option2
1,Which method of separating two components of mixture can be affected by the presence of wind?,Winnowing,Threshing,Sieving,Ginning,option1
1,Which of the following is not a component of air?,Helium,Argon,Carbon monoxide,Acids,option4
1,"With 71% of Earth's surface covered by water, why conserve?","Water is impure, unusable.","Water is muddy, unusable.","Water is salty, unusable.","Water is sweet, yet unusable.",option3
1,Sieving would be a preferred separation method in which case?,Basket full of fruits,A mixture of salt and rice,Separation of grains from stalk,Salt and crushed sugar mixture,option2
1,Why does an opaque object form a shadow when placed in the path of light?,Opaque object reflects all the light,Opaque object passes all the light,Opaque object blocks all the light,Opaque object blocks some of the light,option3
1,Which of the following is not a characteristic of a shadow?,A shadow is a dark outline of the object,The shape of the shadow may or may not match the shape of the object,The size of the shadow increases if the opaque body is close to the source of light,The size of the shadow decreases if the opaque body is close to the screen,option1
1,"As The Sun Rises In The Sky, The Shadow Of A Building",Lengthens,Shortens,Widens,Darkens,option2
1,Select the correct option for the properties of image produced in a pinhole camera,An erect and small image,an erect and enlarged image,an Inverted and small image,An inverted and enlarged image,option3
1,What should be the material property of the screen of the pinhole camera?,It should be Transparent,It should be Opaque,It should be Translucent,Material property of screen is irrelevant,option3
1,Which of the following is true about images seen through pinhole cameras?,Image is black and white in color,Image is colored and real,Image is virtual (not real),None of the above,option2
1,Which will make the darkest shadow? Light shining on a...,Sheet of thin tissue paper,Glass window,Wooden chopping board,Glass of water,option3
1,Which of the following conditions will result in formation of a shadow?,an object blocks the light,  an object lets light pass through ,   an object is above light,None of above,option1
1,What happens to the shadow of an object when the object is moved closer to the light source?,   Shadow becomes smaller,   Shadow becomes bigger, Shadow changes shape,    Shadow stays the same size,option2
1,Which of the following groups of materials can be used to close an open circuit?," Copper, wood, diamond","Air, gold, rubber","Gold, platinum, tungsten","Paper, Wool, Leaf",option3
1,In which of these circuits will the bulb glow the brightest?,  A simple circuit with one bulb and one cell,  A simple circuit with one bulb and two cell,  A simple circuit with two bulb and one cell,   A simple circuit with two bulb and two cell,option2
1,Along which direction does the magnetic south pole of the earth lie?,Geographic north pole,Geographic south pole,Geographic east pole,Geographic west pole,option1
1,Device based on suspended magnet's alignment,Geographic Compass,Magnetic Compass,Geometric compass,Horse shoe magnet,option2
1,Which of the following is best suited to measure the length of a curved line?,Roll of elastic , Cotton Thread,   Broken rubber band,    Neither,option2
1,Which type of motion is followed by a moving bicycle? ,Circular,Linear + Rotational,Linear + Periodic,Periodic,option2
1,Why does heating water forms bubbles before boiling?,water contains dissolved air,air contains water,water itself converts into bubbles,water contains dissolved minerals,option1
1,"Gappu added water to dry soil, saw bubbles. What do bubbles contain?",water vapour,only oxygen gas,air,none of these,option3
