language_id,questions,option1,option2,option3,option4,answer
1,Which two processes facilitate the Movement of water through the plant?,Absorption by roots and photosynthesis,Gravitational force and absorption by roots,Transpiration pull and absorption by roots,Photosynthesis and transpiration,option3
1,Transpiration will be least in which of the following conditions?,Good soil moisture,High wind speed,Dry environment,High humidity,option3
1,Which of the following plants have the least transpiration?,Plants with broad and flat leaves,Plants which are shrubs,Plants which are creepers and climbers,Plants whose leaves are modified as thorns,option4
1,"Plane mirror reflects clock with no numbers, image formed by hand of the clock shows 3:30. What is the real time?",3:30,9:15,9:30,12:15,option3
1,Which statement about a real image is correct?,Can be seen on a screen,Can be seen in the mirror,Can be touched,Can be clicked,Option1
1,Is it possible to photograph a virtual image?,No,Yes,Sometimes,"Yes, provided that object is virtual",option2
1,"Sahil made a narrow beam of sunlight fall on a glass prism. He allowed the light to come out from the other surface of the prism on a white wall. On the white wall, he observed a band of:",1 colour,White light,7 colours,No light,Option3
1,Sneha made a small top with a circular disc with seven rainbow colours. She started rotating the top fast. Which colour would she observe on rotating the disc?,Black,Green,White,Blue,Option3
1,Karan made a narrow beam of sunlight fall on a glass prism. He allowed the light to come out from the other surface of the prism on a white wall. What will he observe on the white wall?,1 colour,White light,7 colours,No light,Option3
1,"In a newtonâ€™s colour disc, all colours mix together to form a whitish colour. Why is a pure white colour not formed?",Colours donâ€™t mix well,Colours which mix are not in the purest form,Pure white colour does not exist,Newtonâ€™s colour disc might be defective,Option2
