language_id,questions,option1,option2,option3,option4,answer
1,What is the most common reason to replace a cell from a torch?,terminals of cell break,chemicals inside the cell vaporise,chemicals inside the cell get used up,outer covering of cell breaks,option3
1,Where does most of the dust stick when a bar magnet is brought near iron dust?,At the center of the magnet,Only on one end of the magnet,On both ends of the magnet,Throughout the magnet,option3
1,Captain Sully carries two magnets for direction on his expedition. How should he store them?,Cover separately with cloth,Place in water-filled bottle,Tie together with rubber band,Separate them with piece of wood in between,option4
1,Why do mountaineers carry oxygen cylinders when they climb mountains like the Himalayas?,No oxygen on high mountains.  ,Oxygen deficiency at high altitude.,Oxygen used for cooking. ,Oxygen for warmth in low temperature.,option2
1,Which component of air is used to manufacture fertilizers on a large scale?,Nitrogen,Oxygen,Carbon dioxide,Helium,option1
1,Which of the following gases is used in food packaging?,Oxygen,Carbon dioxide,Nitrogen,Hydrogen,option3
1,An Animal Placed in an air-tight jar is kept in sunlight. How can the animal be helped to survive for a longer time? ,By placing another mouse in it,By placing a green plant in it,By removing all the air through vacuum pump,By placing a burning candle in it.  ,option2
1,Earthworms come out of the soil during rainy season because?,Earthworms emerge in wet weather for relief.,"Rainwater displaces soil air, prompting earthworms to come out to breathe.",Earthworms come out to move in the sun.,None of the above,option2
1,What should be done with non biodegradable waste like plastic and metal?,Recycled,Burnt,Composted,Dumped in landfills,option1
1,Which process transforms Biodegradable waste into fertilizer?,Composting,Recycling,Reusing,Wasting,option1
