language_id,questions,option1,option2,option3,option4,answer
1,"If the cost price of a laptop is ₹30,000 and it is sold for ₹25,500, what is the loss percentage?",12%,15%,18%,20%,option2
1,What is the additive inverse of 3/4?,3/4.,−3/4,4/3.,−4/3,option2
1,The sum of x and its additive inverse is:,0,X,1,-1,option1
1,Simplify: 5/6 + 2/3,3/2.,7/6.,4/3.,5/9.,option1
1,Perform the operation: ¾ × 5/6,5/8.,3/5.,18/24,15/20,option1
1,"If x = ½ and y = -3/4, what is 2x + 3y?",−1/4,1/4.,−13/4,13/4.,option4
1,"In the expression 3xy+2x−5y, what is the coefficient of the term 2x?",3,2,-5,-2,option2
1,Which of the following expressions represents the product of 2x and 3y?,2xy,5xy,6xy,2x+3y,option3
1,Identify the factors of the expression 4x2−16:,2x + 4,(2x − 4)(2x + 4),(2x − 4),2(x + 4),option2
1,"If x = 3 and y = 5, what is the value of 2x + 3y?",21,19,27,15,option1
