language_id,questions,option1,option2,option3,option4,answer
1,Envelope of air that surrounds the earth is known as?,Biosphere,Atmosphere,Air bubble,Oxyphere,option2
1,What gases do plants inhale & exhale?,"Nitrogen, Oxygen","Oxygen, Carbon dioxide","Carbon dioxide , Nitrogen","Carbon dioxide , Oxygen",option4
1,"Water in rivers, lakes, glaciers, ice sheets, and underground with minimal salt is called?",Salt water,Oceans,Glaciers,Fresh water,option4
1,Water in out taps comes from,River,Well,Lake,"River, well or lake",option4
1,Which one of the following is not a source of water?,River,Ocean,Taps,Wells,option3
1,How does water from sources like rivers reach our house?,Network of pipes,Storage,Flowing,Transported,option1
1,Which of the following is not an industrial use of water?,Producing candies,Washing cars,Producing Fabrics,Producing electronics,option2
1,What is the the process in which water vapor reverts to the liquid state,Evaporation,Condensation,Sublimation,Decantation,option2
1,Which one of the following is a characteristic of an opaque object when it is held against a source of light?,It will not cast a shadow,It will cast a shadow,It will cast an unclear shadow,None of these,option2
1,Why does the shadow of a tree made by the Sun move throughout the day?,Because of weather changes,Because the sun moves across the sky,Because wind sways the tree,Because it's magic!,option2
