language_id,questions,option1,option2,option3,option4,answer
1,Which part of the plant bears branches?,Roots,Fruit,Stem,Leaf,option3
1,What do dolphins and whales possess to breathe inside water?,Gills,Blowholes,Tubes,None of the above,option2
1,How do dolphins and whales breathe?,Through gills,Through the skin,Through lungs,Through blowholes,option4
1,Which part of a banana plant is not used as a food item?,Flower,Fruit,Stem,Root,option4
1,What is an environmentally friendly way to travel long distances?,Public Bus,Cycle,Auto,Car,option1
1,What is the reason for the need for shelters?,To protect ourselves,To give shape to the house,To give strength to the house,All of the above,option4
1,Which one of the following is an animal product?,Gum,Catechu,Honey,Rubber,option3
1,Which of the following is not the name of a tree?,Teak,Sal,Porcupine,Kachnar,option3
1,Cutting down trees on a large scale is called:,Afforestation,Deforestation,Photosynthesis,Soil erosion,option2
1,Identify the wrong statement.,Forests prevent floods,Forests influence climatic and water cycles.,Forests protect the soil from erosion,Plants and animals in a forest are not dependent on each other,option4
