language_id,questions,option1,option2,option3,option4,answer
6,Polyethylene terephthalate belongs to which class of synthetic fibre?,Polyolefin,Nylon,Polyester,None of the above,option3
,,,,,,
6,Which synthetic fibre is best suited to make a parachute and what property of the fibre is used?,"Polyester, Elasticity","Nylon, Elasticity","Polyester, High tensile strength","Nylon, High tensile strength",option4
,,,,,,
6,Coal was produced on the earth over millions of years. Which of the following is NOT a step in the production of coal?,Animals died and were covered by sediment,Plants died and were covered by sediment,"Heat, pressure, and time change the peat to lignite",Time and pressure changes the dead plant to peat ,option1
,,,,,,
6,Why are fossil fuels classified as nonrenewable?,They require expensive equipment,They take millions of years to replace,They can be found all over,They provide all the energy we use,option2
,,,,,,
6,Which of the following constituents of petroleum is used in painting and road surfacing?,Bitumen,Petrol,Diesel,Oil,option1
,,,,,,
6,Electricity is produced using many natural resources. Which inexhaustible resource can be used to produce electricity?,Petroleum,Natural gas,Water,Coal,option3
,,,,,,
6,"In our country, large patches of forests are being cleared for cultivation of crops. The environmental impact of such a practice will lead to",Soil erosion,Soil pollution,Soil conservation,Soil fertility,option1
,,,,,,
6,Which one of the following statements is true about a Biosphere Reserve?,It is meant to conserve both the biodiversity and the culture of that area,There are no other protected areas within its limits,,,option3
,,,,,,
6,How does our government protect the rainforest of our country?,Prohibit the felling of trees that are not mature enough,Trees that have been chopped down are replanted,Discourage the use of pesticides,Both ‘a’ and ‘b’,option4
,,,,,,
6,Name a biosphere reserve where the plants and animals are similar to those of the upper Himalayan ranges and lower western Ghats.,Nanda Devi Biosphere Reserve,Kaziranga Biosphere Reserve,Pachmarhi Biosphere Reserve,Dudhwa National Park,option3
,,,,,,
6,Plants and animals that are found exclusively in a particular area is known as,Endemic species,Particular species,Significant species,Exclusive species,option1
,,,,,,
6,Which of the following products contains harmful CFCs?,Refrigerators,Air conditioners,Aerosol sprays,All of these,option4
,,,,,,
6,Incomplete combustion of fuel such as petrol and diesel gives which gas?,Nitrogen oxide,Carbon monoxide,Sulphur dioxide,Carbon dioxide,option2
,,,,,,
6,Which of the following air pollutants is capable of preventing photosynthesis in plants?,Carbon dioxide,Nitrogen Oxides,Dust,Carbon monoxide,option3
,,,,,,
6,The phenomenon of marble cancer is due to,Soil particles,Fog,CFCs,Acid rain,option4
,,,,,,
6,What radiations are absorbed by CO2?,Ultrared radiations,Infrared radiations,Ultraviolet radiations,None of these,option2
,,,,,,
6,What percentage of the global greenhouse gas emissions does the transportation sector emit?,1%,14%,33%,70%,option2
,,,,,,
6,Which of the following statements about the ozone is correct?,It is essential for breathing,It absorbs ultraviolet rays,Its proportion in the air is about 3%.,It is mainly responsible for global warming,option2
,,,,,,
6,Which of the following contents is most harmful to aquatic animals?,Heavy metal ions,Sodium ions,Potassium ions,Chloride ions,option1
,,,,,,
6,Select the 3 reasons for poor water quality in the Ganges River,Sewage,Cremated bodies,Fertiliser from run off,All of the above,option4
,,,,,,
6,In which year Ganga Action Plan was launched?,1980,1984,1982,1985,option4
,,,,,,
6,Animals exhibiting external fertilization produce a large number of gametes. Pick the appropriate reason.,The animals are small in size and want to produce more offspring.,Food is available in plenty in the water.,To ensure a better chance of fertilization.,Water promotes production of a large number of gametes.,option3
,,,,,,
6,Which of the following statements about reproduction in humans is correct?,Fertilization takes place externally.,Fertilization takes place in the testes,During fertilization the egg moves towards the sperm.,Fertilization takes place in the human female.,option4
,,,,,,
6,Choose the incorrect statement.,The male parent produces male gametes called sperms.,The female parent produces female gametes called eggs or ova.,The nucleus of sperm fuses with the nucleus of an egg cell to form zygote.,Foetus grows and develops into an embryo inside the female body.,option4
,,,,,,
6,"In human beings, the correct sequence of events during reproduction is","Gamete formation, Fertilisation, Zygote, Embryo","Embryo, Zygote, Fertilisation, Gamete formation","Fertilisation, Gamete formation, Embryo, Zygote","Gamete formation, Fertilisation, Embryo, Zygote",option1
,,,,,,
6,Name the passage into which a mature egg is released?,Ovary,Oviduct,Tail,Uterus,option2
,,,,,,
6,Which part of the body holds the fertilized egg while it grows?,Oviduct,Uterus,Ovary,Testis,option2
,,,,,,
6,Which of the following shows external fertilisation?,Frog,Human being,Cow,Hen,option1
,,,,,,
6,"Stages in the life cycle of silkworm are given below. Write them in sequential order: Pupa, Egg, Silk moth, Worm",Pupa-worm-egg-silk moth,Worm-pupa-egg-silk moth,Egg-worm-pupa-Silk moth,None of the above,option3
,,,,,,
6,"In the list of animals given below, hen is the odd one out. What is the reason for this? human beings, cows, dogs, hen.",It undergoes internal fertilisation.,It is oviparous.,It is viviparous.,It undergoes external fertilisation.,option2
,,,,,,
6,What is the characteristic feature of metamorphosis?,Offspring is exact copy of the parent,Offspring has minor changes from the parent,Offspring stays drastically different from the parent,Offspring when born is drastically different and then looks like the parent eventually,option4
,,,,,,
6,Which of the following statement is incorrect:,Chromosome number is constant within individuals in an species in an ecosystem,Chromosome number is constant within different species in an ecosystem,Chromosome number is constant within different cells of an organism,All of these,option2
,,,,,,
6,A single bacteria cell can copy its DNA and divide into two identical cells. This is an example of which type of asexual reproduction?,Fragmentation,Binary Fission,Budding,Vegetative Propagation,option2
,,,,,,
6,The process of reproduction in amoeba begins by the division of its ---1--- into two. This is followed by the division of its ---2--- into two. Fill in the blanks,1 - Nucleus 2 - Nuclear membrane,1 - Nucleus 2 - Body,1 - Body 2 - Cell membrane,1 - Body 2 - Nucleus,option3
,,,,,,
6,What hormone is secreted by ovaries?,Thyroxin,Estrogen,Testosterone,Adrenaline,option2
,,,,,,
6,Which of the following hormones helps to fight stress and fear?,Adrenalin,Insulin,Testosterone,Estrogen,option1
,,,,,,
6,Which gland controls testes and ovaries to release their hormones?,Adrenaline gland,Pancreas,Thyroid gland,Pituitary gland,option4
,,,,,,
6,Which hormone controls metamorphosis in frogs?,Insulin,Thyroxine,Estrogen,Frog hormone,option2
,,,,,,
6,Which endocrine gland controls the production of sex hormones?,Pituitary Gland,Thyroid gland,Pancreatic gland,None of the above,option1
,,,,,,
6,"""I help in the development of mammary glands. Which hormone am I?""",Insulin,Thyroxine,Testosterone,Estrogen,option4
,,,,,,
6,Many kinds of bacteria live in your digestive system. Where do they get their food?,From the food you eat,From the gastric juices inside the stomach,From your saliva,Bacteria feed on tissues inside your body,option1
,,,,,,
6,Which organism is used in the wine industry because of its property of fermentation?,Bacteria,Virus,Fungi,Yeast,option4
,,,,,,
6,Tuberculosis is a disease that was widespread during the turn of the century. What organism is responsible for tuberculosis?,A harmful virus,A harmful fungi,A harmful bacteria,A harmful antibiotic,option3
,,,,,,
6,"In order to take precautionary steps to control dengue, measures must be taken to stop the breeding of which of the following?",Aedes mosquito,Fleas,Fire ants,Anopheles mosquito,option1
,,,,,,
6,What kills the pathogenic microorganisms present in host cells?,Pain killer,Antibodies,Antibiotics,Vaccines,option3
,,,,,,
6,Pasteurization is a method of preservation where food is heated to ensure safe consumption. Pasteurized milk is heated to ________________Degree Celsius for _______________ seconds.,"70, 15","71, 12","72, 15","75, 20",option1
,,,,,,
6,Pick the odd one out,Cholera,Typhoid,Tuberculosis,Hepatitis A,option4
,,,,,,
6,Which of the following methods can be used to prevent the growth of microorganisms in food?,Storing in steel boxes,Storing in refrigerator,Storing in a dark place,Storing inside an oven,option2
,,,,,,
6,How do salt and sugar preserve food items like pickles and jams?,Salt and sugar both prevent growth of bacteria,Salt and sugar both prevent growth of fungi,Salt and sugar both prevent growth of bacteria,Salt and sugar both prevent growth of algae,option3
,,,,,,
6,"Once bacteria have fixed nitrogen, it can be taken up by plants and animals, where it is used in the production of which of the following?",Nitrogen oxides,Carbohydrates,Proteins,Lipid,option3
,,,,,,
6,Nitrogen Fixation in leguminous plants is carried out by which of the following?,Cyanobacteria,Rhizobium,Lactobacillus,Aspergillus,option2
,,,,,,
6,Rhizobium lives in a symbiotic relationship in which of the following plants?,Wheat and Bajra,Beans and Peas,Cabbage and Cauliflower,Potato and Carrot,option2
,,,,,,
6,Which of the following DOES NOT aid in the process of nitrogen fixation?,Rhizobium bacteria,Lactobacillus bacteria,Blue green algae,Lightening,option2
,,,,,,
6,Which states a difference between an animal and an amoeba?,An animal is made up of only one cell and an amoeba is made of many cells.,An animal is found on land and an amoeba is found in water.,An amoeba is single-celled and an animal is multicellular.,An animal is a living organism and an amoeba is a non-living organism,option3
,,,,,,
6,Fungi and bacteria are both single-celled organisms. What do they most likely have in common?,Both fungi and bacteria are large organisms.,Both fungi and bacteria can carry out all life functions in their one cell.,Both fungi and bacteria need sunlight and nutrients from the soil to be able to grow.,Both fungi and bacteria are highly specialized to do only one job so they must work with other cells to obtain food.,option2
,,,,,,
6,Choose the correct statement with respect to unicellular organisms.,"In unicellular organisms, tissues work in co-ordination to perform different functions.",Unicellular organisms do not require food.,Unicellular organisms respire and reproduce.,All unicellular organisms move by pseudopodia.,option4
,,,,,,
6,Paheli accidentally placed her hand over a flame and immediately pulled it back. She felt the sensation of heat and reacted due to the action of which of the following cells?,Blood cells,Nerve cells,Skin cells,Muscle cells,option2
,,,,,,
6,Choose the correct statement,Genes are located in the chromosomes.,Cell is located in the nucleus.,Chromosomes are located in the nucleolus.,Cell membrane surrounds the nucleus.,option1
,,,,,,
6,"Of the following parts of a cell listed below, name the part that is common to plant cell, animal cell and a bacterial cell.",Chloroplast,Cell membrane,Cell wall,Nucleus,option2
,,,,,,
6,What is the shape of guard cells in plants which help in transpiration?,Kidney shaped,Round or oval,Spindle shaped,Flexible,option1
,,,,,,
6,What shape is most suitable for cardiac muscle cells?,Kidney shaped,Round or oval,Elongated Spindle shaped,Flexible,option3
,,,,,,
6,Select the correct statement,Cytoplasm is present in protoplasm,Protoplasm is present in cytoplasm,Cytoplasm and protoplasm are same,Cytoplasm is present outside protoplasm,option1
