language_id,questions,option1,option2,option3,option4,answer
1,Which part of the leaf is attached to the stem?,Lamina,Petiole,Veins,Midrib,option2
1,What is the design made by veins in a leaf called?,Stem,Parallel venation,Leaf venation,Root,option3
1,What is the green part of the leaf called?,Lamina,Stem,Parallel venation,Veins,option1
1,What is the colorful leaf-like structure that attracts pollinators?,Petals,Sepal, Leave,Stamen,option1
1,Which of these is not part of the stamen?,Filament,Anther,Stigma,None of he above,option3
1,The outer green layer of a bud is known as?,Petals,Leaf,Sepal,Pistil,option3
1,Which part of a flower is responsible for the production of nectar?,Petals,Anther,Stamen,Sepal,option1
1,Choose the joint allowing maximum movement in shoulders and hips,Saddle joint,Ball and Socket joint,Hinge joint,Pivot joint,option2
1,Ears and Nose are made up of,Bone,Muscle,Cartilage,Tendons,option3
1,In which parts of the body do we have a Ball and socket joint?,Fingers,Shoulders,Elbow,Wrist,option2
