language_id,questions,option1,option2,option3,option4,answer
1,What indicates complete garbage rotting?,A black color and no foul smell,Foul smell,Presence of only black liquid,None of these,option1
1,Which of the following can be recycled?,Egg shells,Scrap metals,Coffee remains,Vegetable peels,option2
1,Choose the correct match between stem characteristics and plant category?,Weak stem which cannot stand upright: Creeper,Green tender stem: Shrub,"Thick, hard stem with branching near the base : Tree","Thick, hard stem with branches high on the plant: Herb",option1
1,Which of the following is a stem?,Turnip,Onion,Radish,Carrot,option2
1,Which among the following is a modified stem?,Carrot,Radish,Turnip,Potato,option4
1,How do adaptations help animals?,To hide from predators,To hunt for food,To survive in their habitats,All of the above,option4
1,How do some birds survive cold weather?,Store twigs and sticks in their nest,Migrate to a warmer climate,Grow more feathers for warmth,Hide in bushes and wait for warm weather,option2
1,In which part of the cactus does photosynthesis occur?,Leaves,Spines,Modified stem,Modified roots,option3
1,What is the term for the modified leaf of the cactus that helps prevent water loss?,Tendrils,Spines,Prop roots,Flowers,option2
1,A person takes excess food and is too fat. Which disease could he be suffering from?,Anaemia,Goitre,Scurvy,Obesity,option4
