language_id,questions,option1,option2,option3,option4,answer
1,"What is the value of the digit 8 in the number 72,895?",8,80,800,"8,000",option3
1,Which of the following numbers is the largest?,"78,190","78,091","78,910","78,019",option3
1,"In the number 9,45,762, which digit is in the ten-thousand places?",9,4,6,7,option2
1,"If you add 5,82,567 and 3,25,421, what is the result?","909,988","809,978","907,898","907,988",option4
1,"Solve: 35,682 – 28,951.",6713,6731,6331,13731,option2
1,"If 145 x 23 = a x 145, what is the value of a?",23,145,168,122,option1
1,What is the product of 27÷9 and 5×4?,30,40,50,60,option4
1,Subtract 258 from 543.,285,528,852,538,option1
1,"If 6 × 7 = 42, then 7 × 6 = _____",36,42,48,54,option2
1,"If 5×3=15, then 15÷3=_____. ",5,10,15,20,option2
