language_id,questions,option1,option2,option3,option4,answer
1,Why could it be dangerous to exercise outside during high levels of air pollution?,Exercise is bad for health,Deep breathing during exercise allows toxins further into the lungs,Pollutants can attack the fiber of clothes,Pollution makes surface slippery causing accidents,option2
1,Sajid observed ponds which looked green. What may have caused the pond water to change its colour?,Growth of algae,Growth of plants,Chemicals from industries,None of the above,option1
1,What would happen to a species if every member could not reproduce?,The species will become endangered and can be extinct.,The fertilization is not needed because they will do asexual reproduction.,The species will arise as a dominant population on Earth.,The organism will adapt and prevent early death cases.,option1
1,Polyethylene terephthalate belongs to which class of synthetic fibre?,Polyolefin,Nylon,Polyester,None of the above,option3
1,Which synthetic fibre is best suited to make a parachute and what property of the fibre is used?,"Polyester, Elasticity","Nylon, Elasticity","Polyester, High tensile strength","Nylon, High tensile strength",option4
1,Coal was produced on the earth over millions of years. Which of the following is NOT a step in the production of coal?,Animals died and were covered by sediment,Plants died and were covered by sediment,"Heat, pressure, and time change the peat to lignite",Time and pressure changes the dead plant to peat ,option1
1,Why are fossil fuels classified as nonrenewable?,They require expensive equipment,They take millions of years to replace,They can be found all over,They provide all the energy we use,option2
1,Which of the following constituents of petroleum is used in painting and road surfacing?,Bitumen,Petrol,Diesel,Oil,option1
1,Electricity is produced using many natural resources. Which inexhaustible resource can be used to produce electricity?,Petroleum,Natural gas,Water,Coal,option3
1,"In our country, large patches of forests are being cleared for cultivation of crops. The environmental impact of such a practice will lead to",Soil erosion,Soil pollution,Soil conservation,Soil fertility,option1
