language_id,questions,option1,option2,option3,option4,answer
1,"If you have 2.5 meters of ribbon and cut it into 5 equal pieces, how long is each piece?",2.5 meters,5 meters,0.5 meters,0.05 meters,option3
1,Multiply 4.2 by 3.,12.6,13.2,14.2,11.2,option1
1,"If you divide 36 by 6, what is the remainder?",0,1,2,3,option1
1,"If a clock reads 8:45 AM, what would it read 3 hours later?",11:45 AM,12:45 PM,1:45 PM,2:45 PM,option1
1,How many centimeters are in 2.3 meters?,23,230,"2,300","23,000",option2
1,"If the mass of an object is 450 grams, what is its mass in kilograms?",0.45 kg,4.5 kg,45 kg,450 kg,option1
1,Convert 1.8 kilometers to meters.,180,"1,800","18,000","180,000",option2
1,"If a rectangle has a length of 8 cm and a width of 6 cm, what is its perimeter?",14 cm,20 cm,24 cm,28 cm,option4
1,"If 1 liter of water weighs 1 kilogram, what is the weight of 3 liters of water?",1 kg,2 kg,3 kg,1/3 kg,option3
1,What is the 24-hour clock representation of 6:45 PM?,18:45,16:45,20:45,19:45,option1
