language_id,questions,option1,option2,option3,option4,answer
1,5/6÷2/3=______,5/4.,12/12.,3/2.,5/9.,option4
1,1/2÷3/4=______,2/3.,4/3.,3/6.,3/8.,option1
1,5.27+3.14=______,8.41,7.41,8.411,8.55,option1
1,9.86−2.37=______,7.49,7.99,7.39,6.49,option1
1,6.45+2.98=______,8.43,9.43,9.31,8.56,option2
1,4.21−1.93=______,2.28,2.32,2.23,2.14,option1
1,2.5×1.2=______,3,2.5,3.5,2.6,option1
1,3.6÷1.8=______,2,2.5,3,4,option1
1,4.7×2.3=______,10.81,10.82,10.18,18.01,option1
1,8.9÷2.2=______,4.055,4.056,4.045,4.044,option3
