language_id,questions,option1,option2,option3,option4,answer
1,Solve for x: 5x−3=2x+6.,x=2,x=5,x=4,x=3,option4
1,Solve for y: 2y−5=3y+1.,y=−6,y=−4,y=−2,y=−8,option1
1,Simplify the expression: 4(2x−3)−2(3x+1).,2x−14,5x−10,6x−12,8x−8,option1
1,Subtract: 6x²−4x+8 from 10x²+3x−2.,4x²+7x+10,4x²−7x−10,4x²+7x−10,4x²−7x+10,option3
1,Multiply: (3x−2)(2x+1).,6x²−x−2,6x²+x−2,6x²−x+2,6x²+x+2,option1
1,What is the value of (a−b)²?,a²−b²,a²+2ab+b²,a²−2ab+b²,a²+b²,option3
1,Factorize: 10x²−20x.,10x(x−2),2x(5x−10),5x(2x−4),2x(5x−2),option1
1,Factorize: x²+6x+9.,(x+3)²,(x−3)²,x²+3x+3,x²−3x+3,option1
1,Factorize: x2+10x+25.,(x+5)²,(x−5)2,x2+5x+5,x2−5x+5,option1
1,Factorize: x²+9x+20.,(x+4)(x+5),(x+2)(x+10),(x+1)(x+20),(x−10),option1
